K�D,nem,kor,SMT,SMT_var,ASY80,ASY80M,ASY120,ASY120M,ASY150,ASY150M,HELY_P,FON_P,OLV_F,RAN,OLV_P,digit_sp,mosaic_sp,vocab_sp
1,1,na,0,57683,0,07843,na,0,2643,0,21,0,1199,na,0,2536,-1,9289,-0,0017,1,869566667,0,9993,0,910333333,10,16,14
22,1,na,0,68567,0,05548,0,074,0,0996,0,087,0,1882,na,0,1489,-1,3335,0,5996,3,43275,1,478833333,1,16,9,18
23,1,7,11,0,36486,0,11668,0,1715,0,2231,0,2014,0,2369,0,2352,na,-0,7381,-1,2072,2,193433333,1,4342,0,875233333,10,12,15
24,2,7,1,na,na,0,1088,na,0,1036,0,0761,na,0,0787,-0,8287,-0,4489,2,739533333,1,403266667,0,955566667,11,12,13
25,2,7,52,0,52698,0,06639,0,0434,0,1075,0,0644,0,0965,0,147,0,0956,-0,4685,-1,3798,1,3166,1,3075,0,821,11,12,13
26,1,na,0,77376,0,10438,0,1085,0,0747,0,2053,0,1297,0,0968,0,096,-1,3318,-0,6155,3,7035,1,324166667,0,9643,11,11,12
27,1,6,96,0,532,0,07141,0,187,0,1122,0,061,0,1163,0,1401,0,1387,-1,151,-1,3587,1,600366667,1,475066667,0,859933333,10,10,17
28,1,7,56,0,44594,0,10186,0,0802,0,0602,0,0817,0,1126,0,094,0,0614,-1,3008,0,2455,3,2546,1,251533333,0,986666667,11,13,13
29,2,7,45,0,50765,0,13458,0,0504,0,0603,0,1161,0,0773,0,0506,0,1917,-1,2493,0,2986,1,385166667,1,5867,0,9082,13,18,14
30,1,na,0,74055,0,05379,0,0942,0,1651,0,0453,0,1994,0,1128,0,0534,-0,8645,-0,0691,3,623666667,1,571,0,987166667,14,17,18
31,1,7,52,na,0,0838,0,0644,0,0671,0,0514,0,135,0,0927,0,1453,0,0175,-0,3813,0,801266667,1,146166667,0,738466667,12,19,18
32,2,6,99,0,62848,0,04424,0,0936,0,0642,0,1147,0,1254,0,1522,0,1061,-1,5656,-0,1546,1,5349,1,357566667,0,8857,12,7,19
33,2,7,44,0,48125,0,04025,0,0408,0,0646,0,119,0,1119,0,1787,0,0952,-0,6548,-0,8458,3,106433333,0,9734,0,962966667,12,11,9
34,2,8,12,0,60226,0,04703,0,1136,0,1255,0,2072,0,1022,0,3239,0,0792,-1,6204,-1,3947,2,1287,1,396566667,0,7956,6,8,11
35,2,na,0,45366,0,08441,na,0,1984,0,0789,0,2518,0,1625,0,2735,-1,9659,-0,8348,2,013933333,1,560766667,0,72915,11,19,15
36,1,7,03,0,49282,0,04417,0,0565,na,na,na,0,3156,na,-1,1148,-0,9143,2,318266667,1,131866667,0,937,9,11,14
37,2,7,19,0,68193,0,03879,0,1875,0,1005,0,1609,0,2634,na,0,2755,-1,2981,-2,2234,0,701033333,1,1267,0,6061,11,10,12
